gene	logFC	logCPM	PValue	FDR
Atf3	1.15241098361677	5.21699237124579	0.000106015463456596	0.011829187594762
Cald1	0.784374313411991	9.92099760624583	0.000107914407194591	0.011935277578235
Inmt	-1.07151639576726	5.61871184882719	0.000108921951605575	0.011935277578235
Atp6v1c2	-2.07388891766372	1.44034324534032	0.000109662890837828	0.011935277578235
Ccl2	2.29608665439815	0.230115724475269	0.000117745962860316	0.0127108202834087
Lifr	-0.784974360657443	8.7817036689631	0.000119657766485475	0.0127861960511513
Xpnpep2	-1.66498404930742	2.3325339055767	0.000120370123994119	0.0127861960511513
Slc16a7	-1.22522661531177	4.18089418406322	0.000121785523435057	0.0128338744457991
Amd2	-1.80279416094251	0.320112922496726	0.000123386698378937	0.0129002250478388
Per3	-0.817362636579909	6.35444872586316	0.000131544775416339	0.0134842150937827
Kcnj1	-1.57936250616051	4.61697754210291	0.000131938027681096	0.0134842150937827
Cp	0.92423746734194	7.76637848016566	0.000132018975914426	0.0134842150937827
Fat4	-1.02872702803477	5.49176280742894	0.000135528342561155	0.0137369872711986
Col4a1	0.95989739482138	10.107323154869	0.000139362421664458	0.0140185926883384
Tubb6	0.96558134126593	4.98398216230518	0.000142890146123037	0.0142653786482834
Fcamr	-1.9743720113439	1.17064410338668	0.0001582166942955	0.0156776213944451
Csrp1	0.780697593548939	8.81728490065411	0.00016186764061218	0.0158518399613431
Pclo	-1.30817642114701	3.12772920008998	0.000162362572280664	0.0158518399613431
Slc14a2	-1.61733767870533	1.22834767450206	0.000187405934012223	0.0181633284074036
Ccn1	0.955427451457561	9.10814328038363	0.000191387921714338	0.0184148465545143
Cdsn	1.88245148581049	1.55253572929593	0.000194680927800954	0.0185969306427415
Cnn2	0.782918771440067	7.839639303534	0.000196498236642163	0.018636454186676
Shisa9	-1.44158157972971	2.79014479555754	0.000201515194501366	0.018976728741767
P2rx1	1.00399893164489	5.6619771369011	0.000203147149629801	0.0189956891041162
Mgat5b	-1.95421081162854	1.91543776585415	0.000206899467239818	0.0192112666154566
Inpp5j	-1.65490232429704	2.25751142605126	0.000215075296260439	0.019831734609348
Serpine2	0.739666636899691	9.62625839507752	0.000223060741524425	0.0204262105238711
Ppp1r14b	0.853237623390785	5.5252376833605	0.000226426675256285	0.0204723270167835
Slc26a4	-1.83702521764188	2.78926237933027	0.000226647994537368	0.0204723270167835
Pdlim7	0.78076480347524	6.06744721980991	0.000231138263102329	0.0207368503883292
Extl1	-1.10934090340902	4.9297002023305	0.000239566383857354	0.0213487412406573
Robo2	-0.813580911443107	8.24236284741256	0.000245960074145076	0.0216884185845541
Angpt2	0.746465517679513	6.28260155805111	0.000246644916875107	0.0216884185845541
Slc4a9	-1.78920852854972	2.80534384101188	0.000259151670562824	0.0224972985419561
Carns1	-0.892091071009923	4.41504648297841	0.000262039506336672	0.0224972985419561
