gene	baseMean	log2FC	lfcSE	stat	pvalue	padj
Nkrf	422.592571592984	0.0152787781013489	0.20267840080074	0.075384343082369	0.939908916171166	0.992859389602134
Dpp4	41173.7895871544	0.0145199743577987	0.192698616589838	0.0753506932989805	0.939935688668314	0.992859389602134
Draxin	21.8022998585532	-0.0511367840583194	0.679148048862043	-0.0752954884343736	0.939979611002388	0.992859389602134
Il17re	48.6222938483057	-0.0651626224888765	0.865975163675416	-0.0752476805596941	0.94001764825874	0.992859389602134
Hgs	4003.44370250819	0.00905362798821152	0.120503753160113	0.0751315021382112	0.940110083567503	0.992859389602134
Golga5	2797.15354958512	-0.00725872635533497	0.0966469444412227	-0.0751055959120308	0.94013069550879	0.992859389602134
Ube4bos3	36.0482085969009	0.0512924638102864	0.683311133018706	0.0750645808794135	0.940163328651215	0.992859389602134
Npnt	39423.8403567354	-0.0160634422037391	0.214126569800462	-0.0750184445522483	0.940200036613245	0.992859389602134
Sfrp5	10.4568722749579	0.0730021369095863	0.975321585100964	0.07484929896433	0.940334616895444	0.992944874633235
Gm10548	21.5579575189279	0.052452964319011	0.702033251320132	0.0747157833626489	0.940440849467848	0.99296010005456
Clpx	2624.32483257439	-0.0132999092756297	0.178184061528838	-0.0746414082242545	0.940500026998818	0.99296010005456
Gm14634	6.9094028509184	-0.106758265078484	1.43052046372268	-0.0746289674183786	0.940509925717354	0.99296010005456
Gpr176	10.1221620066887	0.10617311102686	1.42761890734274	0.0743707655318765	0.940715370091996	0.993000280948111
Zbtb18	1239.61202547173	-0.0134370285549021	0.180786061180388	-0.0743255783502837	0.940751324736724	0.993000280948111
Slc11a2	1956.57262029521	0.0137973266361295	0.18604575594925	0.0741609318940507	0.940882332043862	0.993000280948111
Stox1	195.733002912045	-0.022935270441328	0.309484306517612	-0.0741080240849719	0.940924430523816	0.993000280948111
Bicdl1	620.039959818269	0.0148454119077896	0.20051745957998	0.0740355076255502	0.940982131777245	0.993000280948111
Zfp639	1210.05568799658	-0.00977917737803838	0.132162971136228	-0.0739933227436178	0.941015698376047	0.993000280948111
